Waktu(s)	x1(m)		x2(m)		v1(m/s)	v2(m/s)	Energi(J)
3.260	0.00265447	0.00288744	0.00676292	0.00432965	7.1173
3.270	0.00270522	0.00290997	0.00343104	0.00026760	7.3556
3.280	0.00272412	0.00289479	0.00040479	-0.00319493	7.4468
3.290	0.00271451	0.00284833	-0.00226412	-0.00598228	7.3989
3.300	0.00268009	0.00277746	-0.00455731	-0.00807819	7.2265
3.310	0.00262457	0.00268893	-0.00648859	-0.00952491	6.9488
3.320	0.00255139	0.00258881	-0.00810025	-0.01041737	6.5868
3.330	0.00246342	0.00248198	-0.00945742	-0.01089306	6.1609
3.340	0.00236282	0.00237179	-0.01064082	-0.01111815	5.6890
3.350	0.00225089	0.00225985	-0.01173861	-0.01127151	5.1863
3.360	0.00212804	0.00214601	-0.01283764	-0.01152774	4.6644
3.370	0.00199387	0.00202844	-0.01401491	-0.01204100	4.1326
3.380	0.00184728	0.00190393	-0.01532958	-0.01293090	3.5992
3.390	0.00168670	0.00176831	-0.01681653	-0.01427158	3.0728
3.400	0.00151035	0.00161692	-0.01848185	-0.01608482	2.5640
3.410	0.00131655	0.00144514	-0.02030103	-0.01833753	2.0863
3.420	0.00110400	0.00124898	-0.02221997	-0.02094384	1.6569
3.430	0.00087208	0.00102553	-0.02415878	-0.02377140	1.2960
3.440	0.00062109	0.00077338	-0.02601805	-0.02665149	1.0257
3.450	0.00035236	0.00049296	-0.02768686	-0.02939226	0.8678
3.460	0.00006836	0.00018666	-0.02905172	-0.03179391	0.8415
3.470	-0.00022731	-0.00014115	-0.03000564	-0.03366484	0.9607
3.480	-0.00053007	-0.00048430	-0.03045666	-0.03483726	1.2318
3.490	-0.00083453	-0.00083512	-0.03033505	-0.03518113	1.6516
3.500	-0.00113472	-0.00118488	-0.02959894	-0.03461500	2.2068
3.510	-0.00142442	-0.00152430	-0.02823789	-0.03311296	2.8737
3.520	-0.00169747	-0.00184412	-0.02627430	-0.03070707	3.6199
3.530	-0.00194808	-0.00213571	-0.02376246	-0.02748511	4.4059
3.540	-0.00217116	-0.00239156	-0.02078524	-0.02358393	5.1889
3.550	-0.00236258	-0.00260571	-0.01744855	-0.01917904	5.9255
3.560	-0.00251934	-0.00277413	-0.01387407	-0.01447148	6.5758
3.570	-0.00263970	-0.00289484	-0.01019055	-0.00967282	7.1062
3.580	-0.00272321	-0.00296797	-0.00652476	-0.00498981	7.4921
3.590	-0.00277064	-0.00299565	-0.00299264	-0.00060954	7.7191
3.600	-0.00278384	-0.00298169	0.00030837	0.00331359	7.7835
3.610	-0.00276549	-0.00293127	0.00330528	0.00666816	7.6918
3.620	-0.00271890	-0.00285043	0.00595321	0.00939252	7.4584
3.630	-0.00264765	-0.00274556	0.00823660	0.01147750	7.1038
3.640	-0.00255534	-0.00262288	0.01016813	0.01296475	6.6521
3.650	-0.00244533	-0.00248797	0.01178535	0.01394099	6.1282
3.660	-0.00232049	-0.00234536	0.01314555	0.01452848	5.5560
3.670	-0.00218304	-0.00219822	0.01431919	0.01487269	4.9569
3.680	-0.00203448	-0.00204820	0.01538251	0.01512826	4.3491
3.690	-0.00187551	-0.00189545	0.01640967	0.01544433	3.7479
3.700	-0.00170619	-0.00173868	0.01746519	0.01595076	3.1661
3.710	-0.00152595	-0.00157546	0.01859726	0.01674618	2.6155
3.720	-0.00133389	-0.00140259	0.01983240	0.01788891	2.1075
3.730	-0.00112895	-0.00121648	0.02117211	0.01939138	1.6548
3.740	-0.00091018	-0.00101368	0.02259185	0.02121851	1.2718
3.750	-0.00067701	-0.00079129	0.02404234	0.02329009	0.9741
3.760	-0.00042947	-0.00054745	0.02545325	0.02548685	0.7786
3.770	-0.00016836	-0.00028163	0.02673875	0.02765992	0.7015
3.780	0.00010458	0.00000511	0.02780449	0.02964277	0.7564
3.790	0.00038668	0.00031002	0.02855538	0.03126478	0.9526
3.800	0.00067434	0.00062867	0.02890334	0.03236531	1.2930
3.810	0.00096315	0.00095513	0.02877469	0.03280708	1.7722
3.820	0.00124806	0.00128227	0.02811632	0.03248782	2.3760
3.830	0.00152362	0.00160215	0.02690043	0.03134907	3.0810
3.840	0.00178421	0.00190648	0.02512742	0.02938157	3.8556
3.850	0.00202440	0.00218715	0.02282669	0.02662661	4.6622
3.860	0.00223918	0.00243668	0.02005533	0.02317345	5.4591
3.870	0.00242421	0.00264872	0.01689472	0.01915297	6.2040
3.880	0.00257611	0.00281839	0.01344523	0.01472820	6.8575
3.890	0.00269253	0.00294255	0.00981955	0.01008239	7.3855
3.900	0.00277230	0.00301994	0.00613498	0.00540583	7.7621
3.910	0.00281541	0.00305118	0.00250553	0.00088224	7.9717
3.920	0.00282294	0.00303864	-0.00096554	-0.00332412	8.0088
3.930	0.00279692	0.00298620	-0.00419225	-0.00707957	7.8785
